Card 180: 75 43 94 39 96 26 77 24 54 44 |  9 86 73 64 97 76 39 61 72 83 98 35 11 46 41  6 56 12 58 79 69  1 63 17 62
Card 181: 51 69 95  1 94 33 14 41 13 10 | 67 30 72 37 51 23 41 35  7 94 10 22 19 47 40 95  1 14 69 15 33  2 66 73  9
Card 182:  9 18 12 10 25 88 20 79 82 70 | 45 92 55 26 62 20  4 44 25 65 74 33 98 80 39 82 73 88  8 76 96 64 91  1 13
Card 183: 16 81 65 60 74 23 30 58 41 24 | 51 26 45 69  7 14 54 55 37 59 36 61 67 76 35 19 11 22 66 34 88 25 28 49 20
Card 184: 82 21 58 27 24 49 57 96 18  5 | 26 72 75 94 70 12 79 34 48  1 43 46 84 61 28 82 23 35 55 27 74 39 51  4  6
Card 185: 45  4 87 96 22  8 89 92 90 46 | 88 86 91 56  8 99 20 84 67 36 44 30 83 62 40 11  3 52 10  4 98 22 34 80 12
Card 186: 23 52 32  9 61 36 72 66 71 63 | 87 25 23 58 71 26  8  6 73 85 95 84 81 56 67 18 76 97 92 66 47 63 40 33 28
Card 187: 53  5 27 81 98 99 19 33 29 84 | 26 94 22 93 19 86 95 12 56 14 43 30 42 37 49 85 97 13 92 25 80  7 66 38 10
Card 188: 95 42 64  8 41 49 76 12 83 51 | 58  9 18 71 49 84 29 23 82  1 19 35 14  2 44 31 59 16 33 76 11 34 15 77 55
Card 189: 54 72 26 70 36 51  6 52 56 97 | 47 19 71 87 16 23 61 30 46 39 34 20 50 84  1 38 49 12 10 27 54 93  3 65 58
Card 190: 78 74 14 38  2 76  7 39 69 23 | 53 10 46 30 21 27 35 57 85 20 50  5 79 75 56 34 91 51 61 92 37 55  3  6  8
Card 191: 47 89  3 48 83 13 37 94 61 73 | 72 40 11 49 58 69 35  7 20 71 60 27  6 56 45 85 98 86  9 19 10 67 50 21  2
Card 192: 34 23 11 97 22 91 74  7 12 32 | 42 21 37 68 73 48 22 94 79 23 60  7 28 32 33 62 92 97 17 65  6 45 12 87 16
Card 193: 24  5 11 13 20 97 72 88 75  7 | 29 12 13 70 78 15  9 26 10  2 88 67  4 27 80 61 22 93  8 77 94 11 97 53 57
Card 194: 23 81 13 94 91 98 34  7  4 72 | 89  3 28 97 81 83 36 22 98 85 99  4 87 33 78 84 96 91 40 12 60  7 34 16 68
Card 195: 70 33 31 71  7 48 64 98 12 30 | 94 96 27 29  1 16 66 98 24 40 20 60 78 13 99 57 64 79 12 18 59 42 54 31  6
Card 196: 26 12 68 34 70 59 47 60 46 42 | 70  4 32 72 28 97 38 15  7 84 92 73 50 77 36 71 57 10 48  3 39 90 22 25 31
Card 197: 48 37 61 66 59 97 56 18 31 54 |  3 89 59 56 12 31 99 41 88 83 61 28 13 18 97 48 70  9 37 54 72 42 53 69 66
Card 198: 72 25 97 60 50 16 27 94  8 31 | 54 20 16 52 82 97  3 49 27 58 63 50 67 18 36 25 12 78  5 87 26 74 38  8 60
Card 199: 42 90 25 60  5 89 23 15 69  9 | 45 82 46 49 85 13 57 98 16 27 67 41 94 89 25 90 54 33 93 43 12 58 37  4 47
Card 200: 49 66 80 56 79 46 13 96 33 35 | 96 69  4 48 99 43 92 20 27 13 73 66 45 84 28 17 90 68 56 51 65 57 80  1 32
Card 201: 47 11 38 30 68 69 39 63 70 18 | 73 65  8 46  5 74 62 93 76 91  2 21 98 80 84 23 24 86 79 55 32 27 99 50  4
Card 202: 89 35 58  7 45 36 70  9  4 24 |  5 31 29  8 26  7 67 94 20 96 68 50 79 91 86 87 38 59 52 75 98 64 33 83 27
Card 203: 86 41 53 76 15 39 95 97 42 90 | 11 46 40 82 33 12 44  9  8 52 83 60 99 72 27 71 26 70 36 61 43 90 18 94  7
Card 204: 98  8 47 91 60 54 93 58 97  2 | 18 71 76 35 44 16 41 33 17 29 61 57 63 43 12 88 87  7 19 83 66 15 28 78 60
Card 205: 81 93 68 60 88 66 31 19 86 63 | 47 88 84 64 27 59  4 29 35 37 53  2 10 83 51 11 36 66 52 41 57 24 62  3 71
Card 206: 82 47 81 80 67 69 61 10 25 64 |  8 33 70 16  5 87 41 60 66 36 69 82 14 61 55 47 56 25 91  6 17 52 84 63 53
Card 207: 51 22 90  8 72 78 61 97 25 24 | 93 59 91 87  2 28 35 16 76 34 49 63 48 98 83 37 85 13 67  4 18 30 43 60 51
Card 208: 79 15  9 29 75 21 18 54 12 32 | 38 26 17 58 96 51 18 73 35 16 49  7 33 77 74 83  2 75 71 44 29 11 78 52 13
Card 209: 81 45 40 33 88 41 95 89 15 51 | 31 41 14 55 76 58 23 73 12 10 69 17 61 71  6 21 82  8 20 57 42 66 95 37 72
Card 210: 59 34 33 58 87 69 61 50 57 51 | 92 75 30 68 71 53 27 36 83  6 46 91 86 31 81 85 32 22 29 17 70 10 43 65 82
Card 211: 64 96 60 28 57 95 52 85 61 24 | 72 81 21 30 10 77 97 69 68 34 83 33 42  6 87 27  9  8 12 59 37 18 53 14 43
